question_id,question_type,question,question_date,answer,num_answer_session_ids,BM25,TF-IDF,SVM,FAISS,Time-Weighted,any_retriever_found
gpt4_68e94288,temporal-reasoning,What was the social media activity I participated 5 days ago?,2023/03/20 (Mon) 11:50,You participated in a social media challenge called #PlankChallenge.,2,1,1,0,0,0,1
gpt4_2655b836,temporal-reasoning,What was the first issue I had with my new car after its first service?,2023/04/10 (Mon) 10:15,GPS system not functioning correctly,3,1,1,1,1,1,1
gpt4_2487a7cb,temporal-reasoning,"Which event did I attend first, the 'Effective Time Management' workshop or the 'Data Analysis using Python' webinar?",2023/05/24 (Wed) 08:02,'Data Analysis using Python' webinar,2,1,1,1,1,1,1
gpt4_76048e76,temporal-reasoning,"Which vehicle did I take care of first in February, the bike or the car?",2023/03/10 (Fri) 03:39,bike,2,1,1,1,1,1,1
gpt4_2312f94c,temporal-reasoning,"Which device did I got first, the Samsung Galaxy S22 or the Dell XPS 13?",2023/03/15 (Wed) 04:45,Samsung Galaxy S22,2,1,1,1,1,1,1
0bb5a684,temporal-reasoning,How many days before the team meeting I was preparing for did I attend the workshop on 'Effective Communication in the Workplace'?,2023/01/13 (Fri) 12:09,7 days. 8 days (including the last day) is also acceptable.,2,1,1,1,1,1,1
08f4fc43,temporal-reasoning,How many days had passed between the Sunday mass at St. Mary's Church and the Ash Wednesday service at the cathedral?,2023/02/20 (Mon) 21:26,30 days. 31 days (including the last day) is also acceptable.,2,1,1,1,1,1,1
2c63a862,temporal-reasoning,How many days did it take for me to find a house I loved after starting to work with Rachel?,2022/03/02 (Wed) 10:19,14 days. 15 days (including the last day) is also acceptable.,2,1,1,1,1,1,1
gpt4_385a5000,temporal-reasoning,"Which seeds were started first, the tomatoes or the marigolds?",2023/03/10 (Fri) 15:30,Tomatoes,2,1,1,1,1,1,1
2a1811e2,temporal-reasoning,How many days had passed between the Hindu festival of Holi and the Sunday mass at St. Mary's Church?,2023/03/26 (Sun) 12:05,21 days. 22 days (including the last day) is also acceptable.,2,1,1,1,1,1,1
bbf86515,temporal-reasoning,How many days before the 'Rack Fest' did I participate in the 'Turbocharged Tuesdays' event?,2023/06/28 (Wed) 22:12,4 days.,2,1,1,1,1,1,1
gpt4_5dcc0aab,temporal-reasoning,Which pair of shoes did I clean last month?,2023/05/24 (Wed) 09:14,white Adidas sneakers,5,1,1,1,1,1,1
gpt4_0b2f1d21,temporal-reasoning,"Which event happened first, the purchase of the coffee maker or the malfunction of the stand mixer?",2023/05/25 (Thu) 09:31,The malfunction of the stand mixer,2,1,1,1,1,1,1
f0853d11,temporal-reasoning,How many days had passed between the 'Walk for Hunger' event and the 'Coastal Cleanup' event?,2023/03/14 (Tue) 21:24,14 days. 8 days (including the last day) is also acceptable.,2,1,1,1,1,1,1
gpt4_6ed717ea,temporal-reasoning,"Which item did I purchase first, the dog bed for Max or the training pads for Luna?",2023/05/29 (Mon) 08:51,Training pads for Luna,2,1,1,1,1,1,1
gpt4_70e84552,temporal-reasoning,"Which task did I complete first, fixing the fence or trimming the goats' hooves?",2023/05/25 (Thu) 08:03,Fixing the fence,2,1,1,1,1,1,1
a3838d2b,temporal-reasoning,How many charity events did I participate in before the 'Run for the Cure' event?,2023/11/29 (Wed) 03:31,4,6,1,1,1,1,1,1
gpt4_93159ced,temporal-reasoning,How long have I been working before I started my current job at NovaTech?,2023/05/25 (Thu) 19:17,4 years and 9 months,2,1,1,1,1,1,1
gpt4_2d58bcd6,temporal-reasoning,"Which book did I finish reading first, 'The Hate U Give' or 'The Nightingale'?",2023/05/30 (Tue) 22:18,'The Hate U Give',2,1,1,1,1,1,1
gpt4_65aabe59,temporal-reasoning,"Which device did I set up first, the smart thermostat or the mesh network system?",2023/05/25 (Thu) 11:29,Smart thermostat,2,1,1,1,1,1,1
982b5123,temporal-reasoning,How many months ago did I book the Airbnb in San Francisco?,2023/05/21 (Sun) 10:30,Five months ago,2,1,1,1,1,1,1
b9cfe692,temporal-reasoning,How long did I take to finish 'The Seven Husbands of Evelyn Hugo' and 'The Nightingale' combined?,2023/05/24 (Wed) 08:08,5.5 weeks,3,1,1,1,1,1,1
gpt4_4edbafa2,temporal-reasoning,What was the date on which I attended the first BBQ event in June?,2023/07/01 (Sat) 02:36,June 3rd,2,1,1,1,1,1,1
c8090214,temporal-reasoning,How many days before I bought the iPhone 13 Pro did I attend the Holiday Market?,2023/12/10 (Sun) 17:17,7 days. 8 days (including the last day) is also acceptable.,2,1,1,1,1,1,1
gpt4_483dd43c,temporal-reasoning,"Which show did I start watching first, 'The Crown' or 'Game of Thrones'?",2023/05/29 (Mon) 08:33,'Game of Thrones',2,1,1,1,1,1,1
e4e14d04,temporal-reasoning,How long had I been a member of 'Book Lovers Unite' when I attended the meetup?,2023/05/28 (Sun) 15:46,Two weeks,2,1,1,1,1,1,1
c9f37c46,temporal-reasoning,How long had I been watching stand-up comedy specials regularly when I attended the open mic night at the local comedy club?,2023/05/20 (Sat) 00:44,2 months,2,1,1,1,1,1,1
gpt4_2c50253f,temporal-reasoning,What time do I wake up on Tuesdays and Thursdays?,2023/05/27 (Sat) 19:21,6:45 AM,2,1,1,1,1,1,1
dcfa8644,temporal-reasoning,How many days had passed since I bought my Adidas running shoes when I realized one of the shoelaces on my old Converse sneakers had broken?,2023/02/03 (Fri) 17:43,14 days. 15 days (including the last day) is also acceptable.,2,1,1,1,1,1,1
gpt4_b4a80587,temporal-reasoning,"Which event happened first, the road trip to the coast or the arrival of the new prime lens?",2023/05/23 (Tue) 04:05,The arrival of the new prime lens,2,1,1,1,1,1,1
gpt4_9a159967,temporal-reasoning,Which airline did I fly with the most in March and April?,2023/04/27 (Thu) 05:28,United Airlines,3,1,1,1,1,1,1
cc6d1ec1,temporal-reasoning,How long had I been bird watching when I attended the bird watching workshop?,2023/05/21 (Sun) 19:31,Two months,2,1,1,1,1,1,1
gpt4_8c8961ae,temporal-reasoning,"Which trip did I take first, the one to Europe with family or the solo trip to Thailand?",2023/05/28 (Sun) 13:10,The solo trip to Thailand,2,1,1,1,1,1,1
gpt4_d9af6064,temporal-reasoning,"Which device did I set up first, the smart thermostat or the new router?",2023/03/28 (Tue) 01:25,new router,2,1,1,1,1,1,1
gpt4_7de946e7,temporal-reasoning,"Which health issue did I deal with first, the persistent cough or the skin tag removal?",2023/02/28 (Tue) 18:07,Persistent cough,2,1,1,1,1,1,1
d01c6aa8,temporal-reasoning,How old was I when I moved to the United States?,2023/05/27 (Sat) 10:19,27,2,1,1,1,1,1,1
993da5e2,temporal-reasoning,How long had I been using the new area rug when I rearranged my living room furniture?,2023/05/26 (Fri) 17:49,One week. Answers ranging from 7 days to 10 days are also acceptable.,2,1,1,1,1,1,1
a3045048,temporal-reasoning,How many days before my best friend's birthday party did I order her gift?,2022/05/15 (Sun) 13:45,7 days. 8 days (including the last day) is also acceptable.,2,1,1,1,1,1,1
gpt4_d31cdae3,temporal-reasoning,"Which trip did the narrator take first, the solo trip to Europe or the family road trip across the American Southwest?",2023/05/22 (Mon) 16:56,The family road trip across the American Southwest,2,1,1,1,1,1,1
gpt4_cd90e484,temporal-reasoning,How long did I use my new binoculars before I saw the American goldfinches returning to the area?,2023/05/20 (Sat) 09:28,Two weeks,2,1,1,1,1,1,1
gpt4_88806d6e,temporal-reasoning,"Who did I meet first, Mark and Sarah or Tom?",2023/05/28 (Sun) 21:23,Tom,2,1,1,1,1,1,1
gpt4_4cd9eba1,temporal-reasoning,How many weeks have I been accepted into the exchange program when I started attending the pre-departure orientation sessions?,2023/04/19 (Wed) 00:38,one week,2,1,1,1,1,1,1
gpt4_93f6379c,temporal-reasoning,"Which group did I join first, 'Page Turners' or 'Marketing Professionals'?",2023/05/25 (Thu) 08:24,Page Turners,3,1,1,1,1,1,1
b29f3365,temporal-reasoning,How long had I been taking guitar lessons when I bought the new guitar amp?,2023/05/25 (Thu) 19:07,Four weeks,2,1,1,1,1,1,1
gpt4_2f56ae70,temporal-reasoning,Which streaming service did I start using most recently?,2023/05/26 (Fri) 00:18,Disney+,3,1,0,1,1,1,1
6613b389,temporal-reasoning,How many months before my anniversary did Rachel get engaged?,2023/07/07 (Fri) 13:04,2,3,1,1,1,1,1,1
gpt4_78cf46a3,temporal-reasoning,"Which event happened first, the narrator losing their phone charger or the narrator receiving their new phone case?",2023/05/26 (Fri) 12:55,Receiving the new phone case,2,1,1,1,1,1,1
gpt4_0a05b494,temporal-reasoning,"Who did I meet first, the woman selling jam at the farmer's market or the tourist from Australia?",2023/05/23 (Tue) 00:30,the woman selling jam at the farmer's market,2,1,1,1,1,1,1
gpt4_1a1dc16d,temporal-reasoning,"Which event happened first, the meeting with Rachel or the pride parade?",2023/05/09 (Tue) 10:01,The meeting with Rachel,2,1,1,1,1,1,1
gpt4_2f584639,temporal-reasoning,"Which gift did I buy first, the necklace for my sister or the photo album for my mom?",2023/05/30 (Tue) 07:03,the photo album for my mom,2,1,1,1,1,1,1
gpt4_213fd887,temporal-reasoning,"Which event did I participate in first, the volleyball league or the charity 5K run to raise money for a local children's hospital?",2023/05/24 (Wed) 14:01,volleyball league,2,1,1,1,1,1,1
gpt4_5438fa52,temporal-reasoning,"Which event happened first, my attendance at a cultural festival or the start of my Spanish classes?",2023/05/27 (Sat) 16:21,Spanish classes,2,1,1,1,0,0,1
gpt4_c27434e8,temporal-reasoning,"Which project did I start first, the Ferrari model or the Japanese Zero fighter plane model?",2023/05/29 (Mon) 21:05,Japanese Zero fighter plane model,2,1,1,1,1,1,1
gpt4_fe651585,temporal-reasoning,"Who became a parent first, Rachel or Alex?",2023/03/17 (Fri) 17:52,Alex,2,1,1,1,1,1,1
8c18457d,temporal-reasoning,How many days had passed between the day I bought a gift for my brother's graduation ceremony and the day I bought a birthday gift for my best friend?,2023/03/29 (Wed) 13:43,7 days. 8 days (including the last day) is also acceptable.,2,1,1,1,1,1,1
gpt4_70e84552_abs,temporal-reasoning,"Which task did I complete first, fixing the fence or purchasing three cows from Peter?",2023/05/21 (Sun) 10:40,The information provided is not enough. You mentioned fixing the fence but did not mention purchasing cows from Peter.,2,1,0,1,1,1,1
gpt4_93159ced_abs,temporal-reasoning,How long have I been working before I started my current job at Google?,2023/05/30 (Tue) 18:54,"The information provided is not enough. From the information provided, You haven't started working at Google yet.",2,1,1,1,1,1,1
982b5123_abs,temporal-reasoning,When did I book the Airbnb in Sacramento?,2023/05/27 (Sat) 17:10,The information provided is not enough. You only mentioned booking Airbnb in San Francisco.,2,1,1,1,1,1,1
c8090214_abs,temporal-reasoning,How many days before I bought my iPad did I attend the Holiday Market?,2023/05/30 (Tue) 05:17,"The information provided is not enough. You mentioned getting the iPhone 13 Pro and attending the market, but you did not mention buying an iPad.",2,1,1,1,1,0,1
gpt4_c27434e8_abs,temporal-reasoning,"Which project did I start first, the Ferrari model or the Porsche 991 Turbo S model?",2023/05/23 (Tue) 11:26,The information provided is not enough. You did not mention starting the Porsche 991 Turbo S model.,2,1,1,1,1,1,1
gpt4_fe651585_abs,temporal-reasoning,"Who became a parent first, Tom or Alex?",2023/03/17 (Fri) 03:09,"The information provided is not enough. You mentioned Alex becoming a parent in January, but you didn't mention anything about Tom.",2,1,1,1,1,1,1
6a1eabeb,knowledge-update,What was my personal best time in the charity 5K run?,2023/06/25 (Sun) 13:22,25 minutes and 50 seconds (or 25:50),2,1,1,1,1,1,1
6aeb4375,knowledge-update,How many Korean restaurants have I tried in my city?,2023/10/22 (Sun) 15:38,four,2,1,1,1,1,1,1
830ce83f,knowledge-update,Where did Rachel move to after her recent relocation?,2023/06/13 (Tue) 15:15,the suburbs,2,1,1,1,1,1,1
852ce960,knowledge-update,What was the amount I was pre-approved for when I got my mortgage from Wells Fargo?,2023/12/18 (Mon) 04:17,"$400,000",2,1,1,1,1,1,1
945e3d21,knowledge-update,How often do I attend yoga classes to help with my anxiety?,2023/12/14 (Thu) 06:32,Three times a week.,2,1,1,1,1,1,1
d7c942c3,knowledge-update,Is my mom using the same grocery list method as me?,2023/05/14 (Sun) 09:58,Yes.,2,1,1,1,1,1,1
71315a70,knowledge-update,How many hours have I spent on my abstract ocean sculpture?,2023/06/18 (Sun) 19:47,10-12 hours,2,1,1,1,1,1,1
89941a93,knowledge-update,How many bikes do I currently own?,2023/10/27 (Fri) 13:00,4,2,1,1,1,1,1,1
ce6d2d27,knowledge-update,What day of the week do I take a cocktail-making class?,2023/07/15 (Sat) 22:19,Friday,2,1,1,1,1,1,1
9ea5eabc,knowledge-update,Where did I go on my most recent family trip?,2023/06/08 (Thu) 10:33,Paris,2,1,1,1,1,1,1
07741c44,knowledge-update,Where do I initially keep my old sneakers?,2023/11/30 (Thu) 23:52,under my bed,2,1,1,1,1,1,1
a1eacc2a,knowledge-update,How many short stories have I written since I started writing regularly?,2023/06/20 (Tue) 17:03,seven,2,1,1,1,1,1,1
184da446,knowledge-update,How many pages of 'A Short History of Nearly Everything' have I read so far?,2023/06/17 (Sat) 04:02,220,2,1,1,0,0,0,1
031748ae,knowledge-update,How many engineers do I lead when I just started my new role as Senior Software Engineer? How many engineers do I lead now?,2023/11/10 (Fri) 04:20,"When you just started your new role as Senior Software Engineer, you led 4 engineers. Now, you lead 5 engineers",2,1,1,1,1,1,1
4d6b87c8,knowledge-update,How many titles are currently on my to-watch list?,2023/06/03 (Sat) 15:47,25,2,1,1,1,1,1,1
0f05491a,knowledge-update,How many stars do I need to reach the gold level on my Starbucks Rewards app?,2023/08/01 (Tue) 22:29,120,2,1,1,1,1,1,1
08e075c7,knowledge-update,How long have I been using my Fitbit Charge 3?,2023/09/04 (Mon) 17:07,9 months,2,1,1,1,1,1,1
f9e8c073,knowledge-update,How many sessions of the bereavement support group did I attend?,2023/11/07 (Tue) 04:54,five,2,1,1,1,1,1,1
41698283,knowledge-update,What type of camera lens did I purchase most recently?,2023/09/21 (Thu) 08:41,a 70-200mm zoom lens,2,1,1,1,1,1,1
2698e78f,knowledge-update,"How often do I see my therapist, Dr. Smith?",2023/11/10 (Fri) 00:38,every week,2,1,1,1,1,1,1
b6019101,knowledge-update,How many MCU films did I watch in the last 3 months?,2023/06/17 (Sat) 16:20,5,2,1,1,1,1,1,1
45dc21b6,knowledge-update,How many of Emma's recipes have I tried out?,2023/06/16 (Fri) 17:33,3,2,1,1,1,1,1,1
5a4f22c0,knowledge-update,"What company is Rachel, an old colleague from my previous company, currently working at?",2023/06/21 (Wed) 13:02,TechCorp,2,1,1,1,1,1,1
6071bd76,knowledge-update,"For the coffee-to-water ratio in my French press, did I switch to more water per tablespoon of coffee, or less?",2023/07/30 (Sun) 05:53,You switched to less water (5 ounces) per tablespoon of coffee.,2,1,1,1,1,1,1
e493bb7c,knowledge-update,Where is the painting 'Ethereal Dreams' by Emma Taylor currently hanging?,2023/11/18 (Sat) 19:24,in my bedroom,2,1,1,1,1,1,1
618f13b2,knowledge-update,How many times have I worn my new black Converse Chuck Taylor All Star sneakers?,2023/06/18 (Sun) 22:29,six,2,1,1,1,1,1,1
72e3ee87,knowledge-update,How many episodes of the Science series have I completed on Crash Course?,2023/06/27 (Tue) 19:26,50,2,1,1,1,1,1,1
c4ea545c,knowledge-update,Do I go to the gym more frequently than I did previously?,2023/09/01 (Fri) 19:15,Yes,2,1,1,1,1,1,1
01493427,knowledge-update,How many new postcards have I added to my collection since I started collecting again?,2023/12/21 (Thu) 21:31,25,2,1,1,1,1,1,1
6a27ffc2,knowledge-update,How many videos of Corey Schafer's Python programming series have I completed so far?,2023/06/09 (Fri) 01:44,30,2,1,1,1,1,1,1
2133c1b5,knowledge-update,How long have I been living in my current apartment in Harajuku?,2023/10/15 (Sun) 08:39,3 months,2,1,1,1,1,1,1
18bc8abd,knowledge-update,What brand of BBQ sauce am I currently obsessed with?,2023/07/15 (Sat) 07:37,Kansas City Masterpiece,2,1,1,1,1,1,1
db467c8c,knowledge-update,How long have my parents been staying with me in the US?,2023/10/22 (Sun) 09:15,nine months,2,1,1,1,1,1,1
7a87bd0c,knowledge-update,How long have I been sticking to my daily tidying routine?,2023/09/30 (Sat) 23:15,4 weeks,2,1,1,1,1,1,1
e61a7584,knowledge-update,"How long have I had my cat, Luna?",2023/11/30 (Thu) 12:46,9 months,2,1,1,1,1,1,1
1cea1afa,knowledge-update,How many Instagram followers do I currently have?,2023/06/14 (Wed) 13:43,600,2,1,1,1,1,1,1
ed4ddc30,knowledge-update,How many dozen eggs do we currently have stocked up in our refrigerator?,2023/03/16 (Thu) 14:24,20,2,1,1,1,1,1,1
8fb83627,knowledge-update,How many issues of National Geographic have I finished reading?,2023/08/14 (Mon) 23:19,Five,2,1,1,1,1,1,1
b01defab,knowledge-update,Did I finish reading 'The Nightingale' by Kristin Hannah?,2023/04/12 (Wed) 06:37,Yes,2,1,1,1,1,1,1
22d2cb42,knowledge-update,Where did I get my guitar serviced?,2023/06/24 (Sat) 09:01,The music shop on Main St.,2,1,1,1,1,1,1
0e4e4c46,knowledge-update,What is my current highest score in Ticket to Ride?,2023/06/10 (Sat) 16:46,132 points,2,1,1,1,1,1,1
4b24c848,knowledge-update,How many tops have I bought from H&M so far?,2023/10/20 (Fri) 08:09,five,2,1,1,1,1,1,1
7e974930,knowledge-update,How much did I earn at the Downtown Farmers Market on my most recent visit?,2023/10/26 (Thu) 11:44,$420,2,1,1,1,1,1,1
603deb26,knowledge-update,How many times have I tried making a Negroni at home since my friend Emma showed me how to make it?,2023/12/05 (Tue) 02:37,10,2,1,1,1,1,1,1
59524333,knowledge-update,What time do I usually go to the gym?,2023/06/06 (Tue) 16:35,6:00 pm,2,1,1,1,1,1,1
5831f84d,knowledge-update,How many Crash Course videos have I watched in the past few weeks?,2023/10/05 (Thu) 05:19,15,2,1,1,1,1,1,1
eace081b,knowledge-update,Where am I planning to stay for my birthday trip to Hawaii?,2023/06/06 (Tue) 04:18,Oahu,2,1,1,1,1,1,1
affe2881,knowledge-update,How many different species of birds have I seen in my local park?,2023/06/07 (Wed) 02:42,32,2,1,1,1,1,1,1
50635ada,knowledge-update,What was my previous frequent flyer status on United Airlines before I got the current status?,2023/06/29 (Thu) 04:09,Premier Silver,2,1,1,1,1,1,1
e66b632c,knowledge-update,What was my previous personal best time for the charity 5K run?,2023/08/25 (Fri) 05:19,27 minutes and 45 seconds,2,1,1,1,1,1,1
0ddfec37,knowledge-update,How many autographed baseballs have I added to my collection in the first three months of collection?,2024/01/08 (Mon) 09:27,15,2,1,1,1,1,1,1
f685340e,knowledge-update,How often do I play tennis with my friends at the local park previously? How often do I play now?,2023/07/31 (Mon) 11:43,"Previously, you play tennis with your friends at the local park every week (on Sunday). Currently, you play tennis every other week (on Sunday).",2,1,1,1,1,1,1
cc5ded98,knowledge-update,How much time do I dedicate to coding exercises each day?,2023/06/13 (Tue) 01:30,about two hours,2,1,1,1,1,1,1
dfde3500,knowledge-update,What day of the week did I meet with my previous language exchange tutor Juan?,2023/06/20 (Tue) 14:46,Wednesday,2,1,1,1,1,1,1
69fee5aa,knowledge-update,How many pre-1920 American coins do I have in my collection?,2023/06/09 (Fri) 11:14,38,2,1,1,1,1,1,1
7401057b,knowledge-update,How many free night's stays can I redeem at any Hilton property with my accumulated points?,2023/06/16 (Fri) 09:50,Two,2,1,1,1,1,1,1
cf22b7bf,knowledge-update,How much weight have I lost since I started going to the gym consistently?,2023/06/23 (Fri) 03:15,10 pounds,2,1,1,1,1,1,1
a2f3aa27,knowledge-update,How many followers do I have on Instagram now?,2023/06/15 (Thu) 23:26,1300,2,1,1,1,1,1,1
c7dc5443,knowledge-update,What is my current record in the recreational volleyball league?,2023/07/21 (Fri) 20:30,5-2,2,1,1,1,1,1,1
06db6396,knowledge-update,How many projects have I completed since starting painting classes?,2023/11/08 (Wed) 09:08,5,2,1,1,1,1,1,1
3ba21379,knowledge-update,What type of vehicle model am I currently working on?,2023/06/01 (Thu) 05:09,Ford F-150 pickup truck,2,1,1,1,1,1,1
9bbe84a2,knowledge-update,What was my previous goal for my Apex Legends level before I updated my goal?,2023/10/08 (Sun) 15:29,level 100,2,1,1,1,1,1,1
10e09553,knowledge-update,How many largemouth bass did I catch with Alex on the earlier fishing trip to Lake Michigan before the 7/22 trip?,2023/12/06 (Wed) 11:18,7,2,1,1,1,1,1,1
dad224aa,knowledge-update,What time do I wake up on Saturday mornings?,2023/06/24 (Sat) 03:58,7:30 am,2,1,1,1,1,1,1
ba61f0b9,knowledge-update,How many women are on the team led by my former manager Rachel?,2023/08/03 (Thu) 06:02,6,2,1,1,1,1,1,1
42ec0761,knowledge-update,Do I have a spare screwdriver for opening up my laptop?,2023/08/31 (Thu) 00:39,Yes,2,1,1,1,1,1,1
5c40ec5b,knowledge-update,How many times have I met up with Alex from Germany?,2023/10/30 (Mon) 13:39,We've met up twice.,2,1,1,1,1,1,1
c6853660,knowledge-update,Did I mostly recently increase or decrease the limit on the number of cups of coffee in the morning?,2023/06/11 (Sun) 21:37,You increased the limit (from one cup to two cups),2,1,1,1,1,1,1
26bdc477,knowledge-update,How many trips have I taken my Canon EOS 80D camera on?,2023/06/06 (Tue) 18:27,five,2,1,1,1,1,1,1
0977f2af,knowledge-update,What new kitchen gadget did I invest in before getting the Air Fryer?,2023/05/31 (Wed) 07:54,Instant Pot,2,1,1,1,1,1,1
6aeb4375_abs,knowledge-update,How many Italian restaurants have I tried in my city?,2023/06/15 (Thu) 13:37,The information provided is not enough. You mentioned trying Korean restaurants but not Italian restaurants.,2,1,1,1,1,1,1
031748ae_abs,knowledge-update,How many engineers do I lead when I just started my new role as Software Engineer Manager?,2023/06/06 (Tue) 08:19,The information provided is not enough. You mentioned starting the role as Senior Software Engineer but not Software Engineer Manager.,2,1,1,1,1,1,1
2698e78f_abs,knowledge-update,How often do I see Dr. Johnson?,2023/06/16 (Fri) 16:18,The information provided is not enough. You mentioned seeing Dr. Smith but not Dr. Johnson.,2,1,1,0,1,1,1
2133c1b5_abs,knowledge-update,How long have I been living in my current apartment in Shinjuku?,2023/10/15 (Sun) 10:21,The information provided is not enough. You mentioned living in Harajuku but not Shinjuku.,2,1,1,1,1,1,1
0ddfec37_abs,knowledge-update,How many autographed football have I added to my collection in the first three months of collection?,2023/06/07 (Wed) 08:31,The information provided is not enough. You mentioned collecting autographed baseball but not football.,2,1,1,1,1,1,1
f685340e_abs,knowledge-update,How often do I play table tennis with my friends at the local park?,2023/06/19 (Mon) 04:29,The information provided is not enough. You mentioned playing tennis but not table tennis.,2,1,1,1,1,1,1
89941a94,knowledge-update,"Before I purchased the gravel bike, do I have other bikes in addition to my mountain bike and my commuter bike?",2023/06/21 (Wed) 02:24,Yes. (You have a road bike too.),2,1,1,1,1,1,1
07741c45,knowledge-update,Where do I currently keep my old sneakers?,2023/06/23 (Fri) 07:31,in a shoe rack in my closet,2,1,1,1,1,1,1
7161e7e2,single-session-assistant,I'm checking our previous chat about the shift rotation sheet for GM social media agents. Can you remind me what was the rotation for Admon on a Sunday?,2023/05/30 (Tue) 20:16,Admon was assigned to the 8 am - 4 pm (Day Shift) on Sundays.,1,1,1,1,1,1,1
c4f10528,single-session-assistant,I'm planning to visit Bandung again and I was wondering if you could remind me of the name of that restaurant in Cihampelas Walk that serves a great Nasi Goreng?,2023/05/30 (Tue) 23:00,Miss Bee Providore,1,1,1,1,1,1,1
89527b6b,single-session-assistant,I'm going back to our previous conversation about the children's book on dinosaurs. Can you remind me what color was the scaly body of the Plesiosaur in the image?,2023/05/30 (Tue) 23:39,The Plesiosaur had a blue scaly body.,1,1,1,1,1,1,1
e9327a54,single-session-assistant,I'm planning to revisit Orlando. I was wondering if you could remind me of that unique dessert shop with the giant milkshakes we talked about last time?,2023/05/30 (Tue) 19:46,The Sugar Factory at Icon Park.,1,1,1,1,1,1,1
4c36ccef,single-session-assistant,Can you remind me of the name of the romantic Italian restaurant in Rome you recommended for dinner?,2023/05/30 (Tue) 23:29,Roscioli,1,1,1,1,1,1,1
6ae235be,single-session-assistant,I remember you told me about the refining processes at CITGO's three refineries earlier. Can you remind me what kind of processes are used at the Lake Charles Refinery?,2023/05/30 (Tue) 23:41,"Atmospheric distillation, fluid catalytic cracking (FCC), alkylation, and hydrotreating.",1,1,1,1,1,1,1
7e00a6cb,single-session-assistant,"I'm planning my trip to Amsterdam again and I was wondering, what was the name of that hostel near the Red Light District that you recommended last time?",2023/05/30 (Tue) 21:40,International Budget Hostel,1,0,1,1,1,1,1
1903aded,single-session-assistant,I think we discussed work from home jobs for seniors earlier. Can you remind me what was the 7th job in the list you provided?,2023/05/30 (Tue) 20:57,Transcriptionist.,1,1,1,1,1,1,1
ceb54acb,single-session-assistant,"In our previous chat, you suggested 'sexual compulsions' and a few other options for alternative terms for certain behaviors. Can you remind me what the other four options were?",2023/05/30 (Tue) 22:56,"I suggested 'sexual fixations', 'problematic sexual behaviors', 'sexual impulsivity', and 'compulsive sexuality'.",1,0,0,0,0,0,0
f523d9fe,single-session-assistant,"I wanted to check back on our previous conversation about Netflix. I mentioned that I wanted to be able to access all seasons of old shows? Do you remember what show I used as an example, the one that only had the last season available?",2023/05/30 (Tue) 22:00,Doc Martin,1,1,1,1,1,1,1
0e5e2d1a,single-session-assistant,"I wanted to follow up on our previous conversation about binaural beats for anxiety and depression. Can you remind me how many subjects were in the study published in the journal Music and Medicine that found significant reductions in symptoms of depression, anxiety, and stress?",2023/05/30 (Tue) 18:13,38 subjects,1,1,1,1,1,1,1
fea54f57,single-session-assistant,"I was thinking about our previous conversation about the Fifth Album, and I was wondering if you could remind me what song you said best exemplified the band's growth and development as artists?",2023/05/30 (Tue) 15:26,Evolution,1,1,1,1,1,1,1
cc539528,single-session-assistant,I wanted to follow up on our previous conversation about front-end and back-end development. Can you remind me of the specific back-end programming languages you recommended I learn?,2023/05/30 (Tue) 19:20,"I recommended learning Ruby, Python, or PHP as a back-end programming language.",1,1,1,1,1,1,1
dc439ea3,single-session-assistant,"I was looking back at our previous conversation about Native American powwows and I was wondering, which traditional game did you say was often performed by skilled dancers at powwows?",2023/05/30 (Tue) 17:54,Hoop Dance,1,1,1,1,1,1,1
18dcd5a5,single-session-assistant,I'm going back to our previous chat about the Lost Temple of the Djinn one-shot. Can you remind me how many mummies the party will face in the temple?,2023/05/30 (Tue) 23:50,4,1,1,1,0,1,0,1
488d3006,single-session-assistant,"I'm planning to go back to the Natural Park of Moncayo mountain in Aragón and I was wondering, what was the name of that hiking trail you recommended that takes you through the park's most stunning landscapes and offers panoramic views of the surrounding mountainside?",2023/05/30 (Tue) 23:03,The GR-90 trail.,1,1,1,1,1,1,1
58470ed2,single-session-assistant,"I was going through our previous conversation about The Library of Babel, and I wanted to confirm - what did Borges say about the center and circumference of the Library?",2023/05/30 (Tue) 23:56,"According to Borges, 'The Library is a sphere whose exact center is any one of its hexagons and whose circumference is inaccessible.'",1,0,0,0,0,0,0
8cf51dda,single-session-assistant,I'm going back to our previous conversation about the grant aim page on molecular subtypes and endometrial cancer. Can you remind me what were the three objectives we outlined for the project?,2023/05/30 (Tue) 22:24,"The three objectives were: 1) to identify molecular subtypes of endometrial cancer, 2) to investigate their clinical and biological significance, and 3) to develop biomarkers for early detection and prognosis.",1,1,1,1,1,1,1
1d4da289,single-session-assistant,I was thinking about our previous conversation about data privacy and security. You mentioned that companies use two-factor authentication to enhance security. Can you remind me what kind of two-factor authentication methods you were referring to?,2023/05/30 (Tue) 20:26,I mentioned biometric authentication or one-time passwords (OTP) as examples of two-factor authentication methods.,1,1,1,1,1,1,1
8464fc84,single-session-assistant,I'm planning to visit the Vatican again and I was wondering if you could remind me of the name of that famous deli near the Vatican that serves the best cured meats and cheeses?,2023/05/30 (Tue) 23:01,Roscioli,1,1,1,1,1,1,1
